,
main
name:SEA_SBL_E06,typeOfFirstFixedSurface:255,level:6,discipline:0,parameterCategory:19,parameterNumber:11
name:SEA_SBL_LMO,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:SEA_SBL_P01,typeOfFirstFixedSurface:255,level:1,discipline:0,parameterCategory:3,parameterNumber:0
name:SEA_SBL_P02,typeOfFirstFixedSurface:255,level:2,discipline:0,parameterCategory:3,parameterNumber:0
name:SEA_SBL_P03,typeOfFirstFixedSurface:255,level:3,discipline:0,parameterCategory:3,parameterNumber:0
name:SEA_SBL_P04,typeOfFirstFixedSurface:255,level:4,discipline:0,parameterCategory:3,parameterNumber:0
name:SEA_SBL_P05,typeOfFirstFixedSurface:255,level:5,discipline:0,parameterCategory:3,parameterNumber:0
name:SEA_SBL_P06,typeOfFirstFixedSurface:255,level:6,discipline:0,parameterCategory:3,parameterNumber:0
name:TSRAD_NAT,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:ISBA_CAN_Z01,typeOfFirstFixedSurface:255,level:1,discipline:0,parameterCategory:3,parameterNumber:255
name:ISBA_CAN_Z02,typeOfFirstFixedSurface:255,level:2,discipline:0,parameterCategory:3,parameterNumber:255
name:ISBA_CAN_Z03,typeOfFirstFixedSurface:255,level:3,discipline:0,parameterCategory:3,parameterNumber:255
name:ISBA_CAN_Z04,typeOfFirstFixedSurface:255,level:4,discipline:0,parameterCategory:3,parameterNumber:255
name:ISBA_CAN_Z05,typeOfFirstFixedSurface:255,level:5,discipline:0,parameterCategory:3,parameterNumber:255
name:ISBA_CAN_Z06,typeOfFirstFixedSurface:255,level:6,discipline:0,parameterCategory:3,parameterNumber:255
name:ISBA_CAN_U01,typeOfFirstFixedSurface:255,level:1,discipline:0,parameterCategory:2,parameterNumber:1
name:ISBA_CAN_U02,typeOfFirstFixedSurface:255,level:2,discipline:0,parameterCategory:2,parameterNumber:1
name:ISBA_CAN_U03,typeOfFirstFixedSurface:255,level:3,discipline:0,parameterCategory:2,parameterNumber:1
name:ISBA_CAN_U04,typeOfFirstFixedSurface:255,level:4,discipline:0,parameterCategory:2,parameterNumber:1
name:ISBA_CAN_U05,typeOfFirstFixedSurface:255,level:5,discipline:0,parameterCategory:2,parameterNumber:1
name:ISBA_CAN_U06,typeOfFirstFixedSurface:255,level:6,discipline:0,parameterCategory:2,parameterNumber:1
name:ISBA_CAN_T01,typeOfFirstFixedSurface:255,level:1,discipline:0,parameterCategory:0,parameterNumber:0
name:ISBA_CAN_T02,typeOfFirstFixedSurface:255,level:2,discipline:0,parameterCategory:0,parameterNumber:0
name:ISBA_CAN_T03,typeOfFirstFixedSurface:255,level:3,discipline:0,parameterCategory:0,parameterNumber:0
name:ISBA_CAN_T04,typeOfFirstFixedSurface:255,level:4,discipline:0,parameterCategory:0,parameterNumber:0
name:ISBA_CAN_T05,typeOfFirstFixedSurface:255,level:5,discipline:0,parameterCategory:0,parameterNumber:0
name:ISBA_CAN_T06,typeOfFirstFixedSurface:255,level:6,discipline:0,parameterCategory:0,parameterNumber:0
name:ISBA_CAN_Q01,typeOfFirstFixedSurface:255,level:1,discipline:0,parameterCategory:1,parameterNumber:0
name:ISBA_CAN_Q02,typeOfFirstFixedSurface:255,level:2,discipline:0,parameterCategory:1,parameterNumber:0
name:ISBA_CAN_Q03,typeOfFirstFixedSurface:255,level:3,discipline:0,parameterCategory:1,parameterNumber:0
name:ISBA_CAN_Q04,typeOfFirstFixedSurface:255,level:4,discipline:0,parameterCategory:1,parameterNumber:0
name:ISBA_CAN_Q05,typeOfFirstFixedSurface:255,level:5,discipline:0,parameterCategory:1,parameterNumber:0
name:ISBA_CAN_Q06,typeOfFirstFixedSurface:255,level:6,discipline:0,parameterCategory:1,parameterNumber:0
name:ISBA_CAN_E01,typeOfFirstFixedSurface:255,level:1,discipline:0,parameterCategory:19,parameterNumber:11
name:ISBA_CAN_E02,typeOfFirstFixedSurface:255,level:2,discipline:0,parameterCategory:19,parameterNumber:11
name:ISBA_CAN_E03,typeOfFirstFixedSurface:255,level:3,discipline:0,parameterCategory:19,parameterNumber:11
name:ISBA_CAN_E04,typeOfFirstFixedSurface:255,level:4,discipline:0,parameterCategory:19,parameterNumber:11
name:ISBA_CAN_E05,typeOfFirstFixedSurface:255,level:5,discipline:0,parameterCategory:19,parameterNumber:11
name:ISBA_CAN_E06,typeOfFirstFixedSurface:255,level:6,discipline:0,parameterCategory:19,parameterNumber:11
name:ISBA_CAN_LMO,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:ISBA_CAN_P01,typeOfFirstFixedSurface:255,level:1,discipline:0,parameterCategory:3,parameterNumber:0
name:ISBA_CAN_P02,typeOfFirstFixedSurface:255,level:2,discipline:0,parameterCategory:3,parameterNumber:0
name:ISBA_CAN_P03,typeOfFirstFixedSurface:255,level:3,discipline:0,parameterCategory:3,parameterNumber:0
name:ISBA_CAN_P04,typeOfFirstFixedSurface:255,level:4,discipline:0,parameterCategory:3,parameterNumber:0
name:ISBA_CAN_P05,typeOfFirstFixedSurface:255,level:5,discipline:0,parameterCategory:3,parameterNumber:0
name:ISBA_CAN_P06,typeOfFirstFixedSurface:255,level:6,discipline:0,parameterCategory:3,parameterNumber:0
name:CLAY,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:SAND,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RUNOFFB,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:WDRAIN,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
